id,title,culture,theme,period,dateStart,dateEnd,site,region,currentMuseum,lat,lng,locationPrecision,imageUrl,image_photographer,image_license,image_licenseUrl,image_sourceUrl,sourceCitation,description
pompeii-wall-painting-phantastic-architecture-with-pictures-pompeii-viii-7-28-sanctuary-of-isis-porticus-napoli-man-52,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 52,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75176,14.48754,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_52.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_52.jpg,,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 52
pompeii-wall-painting-phantastic-architecture-with-pictures-pompeii-viii-7-28-sanctuary-of-isis-porticus-napoli-man-53,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 53,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75091,14.48798,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_53.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_53.jpg,,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 53
pompeii-wall-painting-phantastic-architecture-with-pictures-pompeii-viii-7-28-sanctuary-of-isis-porticus-napoli-man-54,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 54,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75087,14.48597,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_54.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_54.jpg,,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 54
pompeii-wall-painting-phantastic-architecture-with-pictures-pompeii-viii-7-28-sanctuary-of-isis-porticus-napoli-man-55,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 55,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.7505,14.48558,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_55.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_phantastic_architecture_with_pictures_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_porticus%29_-_Napoli_MAN_-_55.jpg,,Wall painting - phantastic architecture with pictures - Pompeii (VIII 7 28 - sanctuary of Isis - porticus) - Napoli MAN - 55
pompeii-wall-painting-statue-of-priestess-of-isis-on-high-stand-pompeii-viii-7-28-sanctuary-of-isis-passage-from-porticus-to-ekklesiasterion-napoli-man-01,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 01,Roman,Ritual & Religion,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.74968,14.48619,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_01.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_01.jpg,,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 01
pompeii-wall-painting-statue-of-priestess-of-isis-on-high-stand-pompeii-viii-7-28-sanctuary-of-isis-passage-from-porticus-to-ekklesiasterion-napoli-man-02,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 02,Roman,Ritual & Religion,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75151,14.4854,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_02.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_02.jpg,,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 02
pompeii-wall-painting-statue-of-priestess-of-isis-on-high-stand-pompeii-viii-7-28-sanctuary-of-isis-passage-from-porticus-to-ekklesiasterion-napoli-man-03,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 03,Roman,Ritual & Religion,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75207,14.48611,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_03.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_03.jpg,,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 03
pompeii-wall-painting-statue-of-priestess-of-isis-on-high-stand-pompeii-viii-7-28-sanctuary-of-isis-passage-from-porticus-to-ekklesiasterion-napoli-man-04,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 04,Roman,Ritual & Religion,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75086,14.48549,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_04.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_statue_of_priestess_of_Isis_on_high_stand_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_passage_from_porticus_to_ekklesiasterion%29_-_Napoli_MAN_-_04.jpg,,Wall painting - statue of priestess of Isis on high stand - Pompeii (VIII 7 28 - sanctuary of Isis - passage from porticus to ekklesiasterion) - Napoli MAN - 04
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-01,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 01,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75049,14.48751,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_01.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_01.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 01
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-02,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 02,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75173,14.48553,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_02.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_02.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 02
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-03,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 03,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75006,14.48609,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_03.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_03.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 03
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-04,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 04,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75206,14.48612,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_04.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_04.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 04
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-05,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 05,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.74948,14.48573,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_05.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_05.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 05
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-06,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 06,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75077,14.48728,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_06.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_06.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 06
pompeii-wall-painting-idyllic-landscape-with-porta-sacra-and-ibis-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-8575-07,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 07,Roman,Floral & Landscape,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.7513,14.48531,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_07.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscape_with_porta_sacra_and_ibis_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_8575_-_07.jpg,,Wall painting - idyllic landscape with porta sacra and ibis - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 8575 - 07
pompeii-wall-painting-isis-receives-io-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-9558-01,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 01,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75095,14.48647,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_01.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_01.jpg,,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 01
pompeii-wall-painting-isis-receives-io-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-9558-02,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 02,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75095,14.48636,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_02.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_02.jpg,,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 02
pompeii-wall-painting-isis-receives-io-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-9558-03,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 03,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.75167,14.48692,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_03.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_03.jpg,,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 03
pompeii-wall-painting-isis-receives-io-pompeii-viii-7-28-sanctuary-of-isis-ekklesiasterion-napoli-man-9558-04,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 04,Roman,General / Decorative,Late Neronian / Early Flavian,,,Pompeii,Campania,Naples National Archaeological Museum,40.74999,14.48773,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_04.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_Isis_receives_Io_-_Pompeii_%28VIII_7_28_-_sanctuary_of_Isis_-_ekklesiasterion%29_-_Napoli_MAN_9558_-_04.jpg,,Wall painting - Isis receives Io - Pompeii (VIII 7 28 - sanctuary of Isis - ekklesiasterion) - Napoli MAN 9558 - 04
